fecha,valor,completo_mediciones,completo_umbral
2021/09/07,0.00,100.0,100.0
2021/09/08,2.50,100.0,100.0
2021/09/09,0.00,100.0,100.0
2021/09/10,0.00,100.0,100.0
2021/09/11,2.00,100.0,100.0
2021/09/12,2.10,100.0,100.0
2021/09/13,5.40,100.0,100.0
2021/09/14,0.30,100.0,100.0
2021/09/15,0.10,100.0,100.0
2021/09/16,4.40,100.0,100.0
2021/09/17,0.60,100.0,100.0
2021/09/18,0.00,100.0,100.0
2021/09/19,0.00,100.0,100.0
2021/09/20,0.30,100.0,100.0
2021/09/21,2.70,100.0,100.0
2021/09/22,3.40,100.0,100.0
2021/09/23,1.70,100.0,100.0
2021/09/24,0.10,100.0,100.0
2021/09/25,0.80,100.0,100.0
2021/09/26,0.00,100.0,100.0
2021/09/27,0.00,100.0,100.0
2021/09/28,3.90,100.0,100.0
2021/09/29,4.90,100.0,100.0
2021/09/30,0.00,100.0,100.0
2021/10/01,0.00,100.0,100.0
2021/10/02,0.00,100.0,100.0
2021/10/03,0.00,100.0,100.0
2021/10/04,0.00,100.0,100.0
2021/10/05,0.80,100.0,100.0
2021/10/06,0.30,100.0,100.0
2021/10/07,0.00,100.0,100.0
2021/10/08,0.00,100.0,100.0
2021/10/09,0.00,100.0,100.0
2021/10/10,8.80,100.0,100.0
2021/10/11,3.00,100.0,100.0
2021/10/12,4.50,100.0,100.0
2021/10/13,0.00,100.0,100.0
2021/10/14,0.70,100.0,100.0
2021/10/15,16.30,100.0,100.0
2021/10/16,6.20,100.0,100.0
2021/10/17,5.40,100.0,100.0
2021/10/18,0.30,100.0,100.0
2021/10/19,0.00,100.0,100.0
2021/10/20,14.70,100.0,100.0
2021/10/21,18.10,100.0,100.0
2021/10/22,1.40,100.0,100.0
2021/10/23,22.90,100.0,100.0
2021/10/24,10.70,100.0,100.0
2021/10/25,21.90,100.0,100.0
2021/10/26,8.40,100.0,100.0
2021/10/27,6.00,100.0,100.0
2021/10/28,10.30,100.0,100.0
2021/10/29,9.00,100.0,100.0
2021/10/30,3.30,100.0,100.0
2021/10/31,8.80,100.0,100.0
2021/11/01,5.80,100.0,100.0
2021/11/02,1.10,100.0,100.0
2021/11/03,0.00,100.0,100.0
2021/11/04,0.10,100.0,100.0
2021/11/05,5.00,100.0,100.0
2021/11/06,0.10,100.0,100.0
2021/11/07,0.00,100.0,100.0
2021/11/08,0.30,100.0,100.0
2021/11/09,2.60,100.0,100.0
2021/11/10,0.00,100.0,100.0
2021/11/11,4.00,100.0,100.0
2021/11/12,16.70,100.0,100.0
2021/11/13,9.70,100.0,100.0
2021/11/14,5.90,100.0,100.0
2021/11/15,3.60,100.0,100.0
2021/11/16,6.70,100.0,100.0
2021/11/17,2.70,100.0,100.0
2021/11/18,8.60,100.0,100.0
2021/11/19,20.40,100.0,100.0
2021/11/20,8.60,100.0,100.0
2021/11/21,0.30,100.0,100.0
2021/11/22,0.00,100.0,100.0
2021/11/23,0.00,100.0,100.0
2021/11/24,13.80,100.0,100.0
2021/11/25,23.10,100.0,100.0
2021/11/26,0.20,100.0,100.0
2021/11/27,0.00,100.0,100.0
2021/11/28,0.00,100.0,100.0
2021/11/29,2.80,100.0,100.0
2021/11/30,0.50,100.0,100.0
2021/12/01,0.40,100.0,100.0
2021/12/02,0.00,100.0,100.0
2021/12/03,0.00,100.0,100.0
2021/12/04,0.20,100.0,100.0
2021/12/05,1.50,100.0,100.0
2021/12/06,0.30,100.0,100.0
2021/12/07,0.30,100.0,100.0
2021/12/08,0.00,100.0,100.0
2021/12/09,0.00,100.0,100.0
2021/12/10,6.00,100.0,100.0
2021/12/11,12.50,100.0,100.0
2021/12/12,19.00,100.0,100.0
2021/12/13,15.90,100.0,100.0
2021/12/14,4.50,100.0,100.0
2021/12/15,1.70,100.0,100.0
2021/12/16,6.70,100.0,100.0
2021/12/17,10.70,100.0,100.0
2021/12/18,10.50,100.0,100.0
2021/12/19,8.50,100.0,100.0
2021/12/20,0.00,100.0,100.0
2021/12/21,3.30,100.0,100.0
2021/12/22,0.20,100.0,100.0
2021/12/23,0.00,100.0,100.0
2021/12/24,0.10,100.0,100.0
2021/12/25,0.10,100.0,100.0
2021/12/26,3.10,100.0,100.0
2021/12/27,0.20,100.0,100.0
2021/12/28,0.00,100.0,100.0
2021/12/29,0.40,100.0,100.0
2021/12/30,0.30,100.0,100.0
2021/12/31,0.00,100.0,100.0
2022/01/01,0.00,100.0,100.0
2022/01/02,0.00,100.0,100.0
2022/01/03,0.00,100.0,100.0
2022/01/04,3.60,100.0,100.0
2022/01/05,11.30,100.0,100.0
2022/01/06,0.00,100.0,100.0
2022/01/07,0.00,100.0,100.0
2022/01/08,0.10,100.0,100.0
2022/01/09,1.40,100.0,100.0
2022/01/10,1.40,100.0,100.0
2022/01/11,0.50,100.0,100.0
2022/01/12,0.00,100.0,100.0
2022/01/13,1.00,100.0,100.0
2022/01/14,0.50,100.0,100.0
2022/01/15,0.00,100.0,100.0
2022/01/16,0.00,100.0,100.0
2022/01/17,0.00,100.0,100.0
2022/01/18,0.00,100.0,100.0
2022/01/19,1.60,100.0,100.0
2022/01/20,2.90,100.0,100.0
2022/01/21,0.90,100.0,100.0
2022/01/22,0.40,100.0,100.0
2022/01/23,0.10,100.0,100.0
2022/01/24,3.10,100.0,100.0
2022/01/25,0.80,100.0,100.0
2022/01/26,1.00,100.0,100.0
2022/01/27,9.00,100.0,100.0
2022/01/28,0.90,100.0,100.0
2022/01/29,2.90,100.0,100.0
2022/01/30,3.30,100.0,100.0
2022/01/31,6.30,100.0,100.0
2022/02/01,1.70,100.0,100.0
2022/02/02,0.10,100.0,100.0
2022/02/03,0.00,100.0,100.0
2022/02/04,3.70,100.0,100.0
2022/02/05,0.70,100.0,100.0
2022/02/06,0.30,100.0,100.0
2022/02/07,0.50,100.0,100.0
2022/02/08,0.10,100.0,100.0
2022/02/09,0.00,100.0,100.0
2022/02/10,0.00,100.0,100.0
2022/02/11,6.30,100.0,100.0
2022/02/12,4.90,100.0,100.0
2022/02/13,0.70,100.0,100.0
2022/02/14,0.40,100.0,100.0
2022/02/15,0.20,100.0,100.0
2022/02/16,0.10,100.0,100.0
2022/02/17,3.90,100.0,100.0
2022/02/18,8.10,100.0,100.0
2022/02/19,1.90,100.0,100.0
2022/02/20,3.10,100.0,100.0
2022/02/21,14.90,100.0,100.0
2022/02/22,,54.9,54.2
2022/02/23,,0.0,0.0
2022/02/24,,0.0,0.0
2022/02/25,,0.0,0.0
2022/02/26,,0.0,0.0
2022/02/27,,0.0,0.0
2022/02/28,,0.0,0.0
2022/03/01,,0.0,0.0
2022/03/02,,0.0,0.0
2022/03/03,,0.0,0.0
2022/03/04,,0.0,0.0
2022/03/05,,0.0,0.0
2022/03/06,,0.0,0.0
2022/03/07,,0.0,0.0
2022/03/08,,0.0,0.0
2022/03/09,,0.0,0.0
2022/03/10,,0.0,0.0
2022/03/11,,0.0,0.0
2022/03/12,,0.0,0.0
2022/03/13,,0.0,0.0
2022/03/14,,0.0,0.0
2022/03/15,,0.0,0.0
2022/03/16,,0.0,0.0
2022/03/17,,0.0,0.0
2022/03/18,,0.0,0.0
2022/03/19,,0.0,0.0
2022/03/20,,0.0,0.0
2022/03/21,,0.0,0.0
2022/03/22,,0.0,0.0
2022/03/23,,0.0,0.0
2022/03/24,,0.0,0.0
2022/03/25,,0.0,0.0
2022/03/26,,0.0,0.0
2022/03/27,,0.0,0.0
2022/03/28,,0.0,0.0
2022/03/29,,0.0,0.0
2022/03/30,,0.0,0.0
2022/03/31,,0.0,0.0
2022/04/01,,0.0,0.0
2022/04/02,,0.0,0.0
2022/04/03,,0.0,0.0
2022/04/04,,0.0,0.0
2022/04/05,,0.0,0.0
2022/04/06,,0.0,0.0
2022/04/07,,0.0,0.0
2022/04/08,,0.0,0.0
2022/04/09,,0.0,0.0
2022/04/10,,0.0,0.0
2022/04/11,,0.0,0.0
2022/04/12,,0.0,0.0
2022/04/13,,0.0,0.0
2022/04/14,,0.0,0.0
2022/04/15,,0.0,0.0
2022/04/16,,0.0,0.0
2022/04/17,,0.0,0.0
2022/04/18,,0.0,0.0
2022/04/19,,0.0,0.0
2022/04/20,,63.2,62.5
2022/04/21,6.20,100.0,100.0
2022/04/22,1.20,100.0,100.0
2022/04/23,2.00,100.0,100.0
2022/04/24,3.00,100.0,100.0
2022/04/25,0.60,100.0,100.0
2022/04/26,0.00,100.0,100.0
2022/04/27,0.00,100.0,100.0
2022/04/28,0.00,100.0,100.0
2022/04/29,1.40,100.0,100.0
2022/04/30,0.40,100.0,100.0
2022/05/01,0.00,100.0,100.0
2022/05/02,0.00,100.0,100.0
2022/05/03,0.00,99.7,100.0
2022/05/04,2.80,100.0,100.0
2022/05/05,6.90,100.0,100.0
2022/05/06,1.30,100.0,100.0
2022/05/07,0.20,100.0,100.0
2022/05/08,0.80,100.0,100.0
2022/05/09,0.00,100.0,100.0
2022/05/10,0.00,100.0,100.0
2022/05/11,1.70,100.0,100.0
2022/05/12,0.30,100.0,100.0
2022/05/13,0.50,100.0,100.0
2022/05/14,9.90,100.0,100.0
2022/05/15,1.70,100.0,100.0
2022/05/16,9.90,100.0,100.0
2022/05/17,3.80,100.0,100.0
2022/05/18,0.70,100.0,100.0
2022/05/19,0.30,100.0,100.0
2022/05/20,0.00,100.0,100.0
2022/05/21,0.00,100.0,100.0
2022/05/22,0.00,100.0,100.0
2022/05/23,0.00,100.0,100.0
2022/05/24,0.10,100.0,100.0
2022/05/25,4.40,100.0,100.0
2022/05/26,6.20,100.0,100.0
2022/05/27,3.80,100.0,100.0
2022/05/28,1.10,100.0,100.0
2022/05/29,0.00,100.0,100.0
2022/05/30,3.50,100.0,100.0
2022/05/31,0.00,100.0,100.0
2022/06/01,0.10,100.0,100.0
2022/06/02,0.90,100.0,100.0
2022/06/03,6.30,100.0,100.0
2022/06/04,7.50,100.0,100.0
2022/06/05,0.90,100.0,100.0
2022/06/06,0.00,100.0,100.0
2022/06/07,0.40,100.0,100.0
2022/06/08,15.20,100.0,100.0
2022/06/09,0.70,100.0,100.0
2022/06/10,0.80,100.0,100.0
2022/06/11,1.70,100.0,100.0
2022/06/12,1.50,100.0,100.0
2022/06/13,0.50,100.0,100.0
2022/06/14,1.50,100.0,100.0
2022/06/15,0.90,100.0,100.0
2022/06/16,0.10,100.0,100.0
2022/06/17,0.00,100.0,100.0
2022/06/18,3.90,100.0,100.0
2022/06/19,1.60,100.0,100.0
2022/06/20,8.60,100.0,100.0
2022/06/21,0.00,100.0,100.0
2022/06/22,2.50,100.0,100.0
2022/06/23,20.70,100.0,100.0
2022/06/24,16.10,100.0,100.0
2022/06/25,15.80,100.0,100.0
2022/06/26,7.50,100.0,100.0
2022/06/27,0.10,100.0,100.0
2022/06/28,1.20,100.0,100.0
2022/06/29,0.20,100.0,100.0
2022/06/30,0.10,100.0,100.0
2022/07/01,0.90,100.0,100.0
2022/07/02,6.20,100.0,100.0
2022/07/03,28.80,100.0,100.0
2022/07/04,29.80,100.0,100.0
2022/07/05,12.90,100.0,100.0
2022/07/06,6.70,100.0,100.0
2022/07/07,0.00,100.0,100.0
2022/07/08,2.00,100.0,100.0
2022/07/09,3.50,100.0,100.0
2022/07/10,1.50,100.0,100.0
2022/07/11,1.30,100.0,100.0
2022/07/12,4.20,100.0,100.0
2022/07/13,6.10,100.0,100.0
2022/07/14,0.00,100.0,100.0
2022/07/15,0.00,100.0,100.0
2022/07/16,0.10,100.0,100.0
2022/07/17,2.50,100.0,100.0
2022/07/18,8.80,100.0,100.0
2022/07/19,0.80,100.0,100.0
2022/07/20,2.10,100.0,100.0
2022/07/21,2.20,100.0,100.0
2022/07/22,4.00,100.0,100.0
2022/07/23,0.10,100.0,100.0
2022/07/24,3.00,100.0,100.0
2022/07/25,1.30,100.0,100.0
2022/07/26,7.70,100.0,100.0
2022/07/27,1.60,100.0,100.0
2022/07/28,0.00,100.0,100.0
2022/07/29,0.00,100.0,100.0
2022/07/30,0.00,100.0,100.0
2022/07/31,0.00,100.0,100.0
2022/08/01,0.30,100.0,100.0
2022/08/02,0.70,100.0,100.0
2022/08/03,0.00,100.0,100.0
2022/08/04,3.60,100.0,100.0
2022/08/05,6.40,100.0,100.0
2022/08/06,1.20,100.0,100.0
2022/08/07,0.30,100.0,100.0
2022/08/08,0.80,100.0,100.0
2022/08/09,13.20,100.0,100.0
2022/08/10,36.50,100.0,100.0
2022/08/11,14.70,100.0,100.0
2022/08/12,0.70,100.0,100.0
2022/08/13,0.00,100.0,100.0
2022/08/14,0.40,100.0,100.0
2022/08/15,1.10,100.0,100.0
2022/08/16,0.50,100.0,100.0
2022/08/17,0.10,100.0,100.0
2022/08/18,0.00,100.0,100.0
2022/08/19,6.50,100.0,100.0
2022/08/20,5.20,100.0,100.0
2022/08/21,3.60,100.0,100.0
2022/08/22,0.10,100.0,100.0
2022/08/23,0.00,100.0,100.0
2022/08/24,0.70,100.0,100.0
2022/08/25,0.00,100.0,100.0
2022/08/26,0.00,100.0,100.0
2022/08/27,0.10,100.0,100.0
2022/08/28,1.70,100.0,100.0
2022/08/29,6.00,100.0,100.0
2022/08/30,2.90,100.0,100.0
2022/08/31,1.70,100.0,100.0
2022/09/01,0.10,100.0,100.0
2022/09/02,1.90,100.0,100.0
2022/09/03,0.80,100.0,100.0
2022/09/04,1.30,100.0,100.0
2022/09/05,4.60,100.0,100.0
2022/09/06,4.30,100.0,100.0
2022/09/07,2.60,100.0,100.0
2022/09/08,0.20,100.0,100.0
2022/09/09,0.00,100.0,100.0
2022/09/10,8.30,100.0,100.0
2022/09/11,3.10,100.0,100.0
2022/09/12,0.10,100.0,100.0
2022/09/13,0.00,100.0,100.0
2022/09/14,2.60,100.0,100.0
2022/09/15,0.10,100.0,100.0
2022/09/16,1.70,100.0,100.0
2022/09/17,1.30,100.0,100.0
2022/09/18,3.10,100.0,100.0
2022/09/19,0.20,100.0,100.0
2022/09/20,0.50,100.0,100.0
2022/09/21,0.20,100.0,100.0
2022/09/22,0.00,100.0,100.0
2022/09/23,0.60,100.0,100.0
2022/09/24,1.30,100.0,100.0
2022/09/25,0.00,100.0,100.0
2022/09/26,0.00,100.0,100.0
2022/09/27,0.10,100.0,100.0
2022/09/28,0.10,100.0,100.0
2022/09/29,0.10,100.0,100.0
2022/09/30,1.30,100.0,100.0
2022/10/01,0.40,100.0,100.0
2022/10/02,0.00,100.0,100.0
2022/10/03,0.00,100.0,100.0
2022/10/04,0.00,100.0,100.0
2022/10/05,12.80,100.0,100.0
2022/10/06,6.90,100.0,100.0
2022/10/07,14.60,100.0,100.0
2022/10/08,0.50,100.0,100.0
2022/10/09,1.00,100.0,100.0
2022/10/10,0.00,100.0,100.0
2022/10/11,0.10,100.0,100.0
2022/10/12,0.00,100.0,100.0
2022/10/13,0.00,100.0,100.0
2022/10/14,18.00,100.0,100.0
2022/10/15,3.10,100.0,100.0
2022/10/16,0.00,100.0,100.0
2022/10/17,5.00,100.0,100.0
2022/10/18,0.30,100.0,100.0
2022/10/19,21.60,100.0,100.0
2022/10/20,0.80,100.0,100.0
2022/10/21,2.20,100.0,100.0
2022/10/22,0.30,100.0,100.0
2022/10/23,1.50,100.0,100.0
2022/10/24,1.90,100.0,100.0
2022/10/25,0.90,100.0,100.0
2022/10/26,0.00,100.0,100.0
2022/10/27,28.40,100.0,100.0
2022/10/28,0.70,100.0,100.0
2022/10/29,0.00,100.0,100.0
2022/10/30,0.10,100.0,100.0
2022/10/31,0.40,100.0,100.0
2022/11/01,0.00,100.0,100.0
2022/11/02,0.30,100.0,100.0
2022/11/03,0.00,100.0,100.0
2022/11/04,1.10,100.0,100.0
2022/11/05,1.60,100.0,100.0
2022/11/06,0.00,100.0,100.0
2022/11/07,0.20,100.0,100.0
2022/11/08,4.70,100.0,100.0
2022/11/09,0.80,100.0,100.0
2022/11/10,0.30,100.0,100.0
2022/11/11,3.00,100.0,100.0
2022/11/12,11.20,100.0,100.0
2022/11/13,0.70,100.0,100.0
2022/11/14,0.20,100.0,100.0
2022/11/15,5.30,100.0,100.0
2022/11/16,5.40,100.0,100.0
2022/11/17,0.00,100.0,100.0
2022/11/18,0.50,100.0,100.0
2022/11/19,0.00,100.0,100.0
2022/11/20,32.60,100.0,100.0
2022/11/21,5.40,100.0,100.0
2022/11/22,0.40,100.0,100.0
2022/11/23,0.10,100.0,100.0
2022/11/24,6.60,100.0,100.0
2022/11/25,0.20,100.0,100.0
2022/11/26,0.00,100.0,100.0
2022/11/27,16.90,100.0,100.0
2022/11/28,0.20,100.0,100.0
2022/11/29,0.00,100.0,100.0
2022/11/30,0.00,100.0,100.0
2022/12/01,0.80,100.0,100.0
2022/12/02,0.80,100.0,100.0
2022/12/03,2.50,100.0,100.0
2022/12/04,0.00,100.0,100.0
2022/12/05,5.10,100.0,100.0
2022/12/06,0.80,100.0,100.0
2022/12/07,0.10,100.0,100.0
2022/12/08,0.10,100.0,100.0
2022/12/09,1.20,100.0,100.0
2022/12/10,0.20,100.0,100.0
2022/12/11,0.10,100.0,100.0
2022/12/12,0.00,100.0,100.0
2022/12/13,0.40,100.0,100.0
2022/12/14,22.10,100.0,100.0
2022/12/15,4.10,100.0,100.0
2022/12/16,0.50,100.0,100.0
2022/12/17,0.60,100.0,100.0
2022/12/18,1.70,100.0,100.0
2022/12/19,0.10,100.0,100.0
2022/12/20,0.00,100.0,100.0
2022/12/21,0.00,100.0,100.0
2022/12/22,0.00,100.0,100.0
2022/12/23,0.00,100.0,100.0
2022/12/24,0.00,100.0,100.0
2022/12/25,14.10,100.0,100.0
2022/12/26,0.30,100.0,100.0
2022/12/27,0.10,100.0,100.0
2022/12/28,0.10,100.0,100.0
2022/12/29,0.10,100.0,100.0
2022/12/30,3.50,100.0,100.0
2022/12/31,0.60,100.0,100.0
2023/01/01,2.00,100.0,100.0
2023/01/02,7.80,100.0,100.0
2023/01/03,0.90,100.0,100.0
2023/01/04,0.00,100.0,100.0
2023/01/05,1.40,100.0,100.0
2023/01/06,9.20,100.0,100.0
2023/01/07,0.10,100.0,100.0
2023/01/08,0.00,100.0,100.0
2023/01/09,5.50,100.0,100.0
2023/01/10,12.40,100.0,100.0
2023/01/11,19.80,100.0,100.0
2023/01/12,1.00,100.0,100.0
2023/01/13,0.10,100.0,100.0
2023/01/14,9.60,100.0,100.0
2023/01/15,0.10,100.0,100.0
2023/01/16,1.40,100.0,100.0
2023/01/17,0.00,100.0,100.0
2023/01/18,1.50,100.0,100.0
2023/01/19,7.30,100.0,100.0
2023/01/20,9.80,100.0,100.0
2023/01/21,2.00,100.0,100.0
2023/01/22,0.00,100.0,100.0
2023/01/23,0.50,100.0,100.0
2023/01/24,10.30,100.0,100.0
2023/01/25,1.00,100.0,100.0
2023/01/26,0.10,100.0,100.0
2023/01/27,0.10,100.0,100.0
2023/01/28,0.00,100.0,100.0
2023/01/29,0.00,100.0,100.0
2023/01/30,0.00,100.0,100.0
2023/01/31,15.30,100.0,100.0
2023/02/01,0.10,100.0,100.0
2023/02/02,0.00,100.0,100.0
2023/02/03,0.00,100.0,100.0
2023/02/04,0.20,100.0,100.0
2023/02/05,0.30,100.0,100.0
2023/02/06,2.80,100.0,100.0
2023/02/07,0.20,100.0,100.0
2023/02/08,0.10,100.0,100.0
2023/02/09,0.20,100.0,100.0
2023/02/10,0.60,100.0,100.0
2023/02/11,0.10,100.0,100.0
2023/02/12,0.60,100.0,100.0
2023/02/13,1.10,100.0,100.0
2023/02/14,0.50,100.0,100.0
2023/02/15,0.30,100.0,100.0
2023/02/16,0.00,100.0,100.0
2023/02/17,0.40,100.0,100.0
2023/02/18,9.70,100.0,100.0
2023/02/19,0.10,100.0,100.0
2023/02/20,7.00,100.0,100.0
2023/02/21,15.00,100.0,100.0
2023/02/22,3.70,100.0,100.0
2023/02/23,1.10,100.0,100.0
2023/02/24,0.00,100.0,100.0
2023/02/25,0.00,100.0,100.0
2023/02/26,0.00,100.0,100.0
2023/02/27,0.20,100.0,100.0
2023/02/28,0.90,100.0,100.0
2023/03/01,0.10,100.0,100.0
2023/03/02,0.00,100.0,100.0
2023/03/03,2.30,100.0,100.0
2023/03/04,15.60,100.0,100.0
2023/03/05,4.20,100.0,100.0
2023/03/06,0.30,100.0,100.0
2023/03/07,9.80,100.0,100.0
2023/03/08,5.30,100.0,100.0
2023/03/09,13.50,100.0,100.0
2023/03/10,14.30,100.0,100.0
2023/03/11,15.50,100.0,100.0
2023/03/12,15.20,100.0,100.0
2023/03/13,12.90,100.0,100.0
2023/03/14,4.80,100.0,100.0
2023/03/15,5.20,100.0,100.0
2023/03/16,5.60,100.0,100.0
2023/03/17,1.30,100.0,100.0
2023/03/18,0.60,100.0,100.0
2023/03/19,0.00,100.0,100.0
2023/03/20,1.70,100.0,100.0
2023/03/21,14.60,100.0,100.0
2023/03/22,0.20,100.0,100.0
2023/03/23,0.70,100.0,100.0
2023/03/24,24.70,100.0,100.0
2023/03/25,7.70,100.0,100.0
2023/03/26,0.00,100.0,100.0
2023/03/27,0.40,100.0,100.0
2023/03/28,0.00,100.0,100.0
2023/03/29,0.00,100.0,100.0
2023/03/30,0.00,100.0,100.0
2023/03/31,6.00,100.0,100.0
2023/04/01,0.20,100.0,100.0
2023/04/02,0.00,100.0,100.0
2023/04/03,0.00,100.0,100.0
2023/04/04,0.00,100.0,100.0
2023/04/05,19.80,100.0,100.0
2023/04/06,6.50,100.0,100.0
2023/04/07,8.00,100.0,100.0
2023/04/08,5.60,100.0,100.0
2023/04/09,0.60,100.0,100.0
2023/04/10,0.00,100.0,100.0
2023/04/11,0.00,100.0,100.0
2023/04/12,0.00,100.0,100.0
2023/04/13,0.20,100.0,100.0
2023/04/14,0.30,100.0,100.0
2023/04/15,0.00,100.0,100.0
2023/04/16,0.60,100.0,100.0
2023/04/17,11.00,100.0,100.0
2023/04/18,0.60,100.0,100.0
2023/04/19,3.10,100.0,100.0
2023/04/20,4.10,100.0,100.0
2023/04/21,12.80,100.0,100.0
2023/04/22,16.00,100.0,100.0
2023/04/23,13.80,100.0,100.0
2023/04/24,1.50,100.0,100.0
2023/04/25,1.00,100.0,100.0
2023/04/26,1.00,100.0,100.0
2023/04/27,0.50,100.0,100.0
2023/04/28,2.60,100.0,100.0
2023/04/29,2.60,100.0,100.0
2023/04/30,6.50,100.0,100.0
2023/05/01,7.50,100.0,100.0
2023/05/02,0.00,100.0,100.0
2023/05/03,0.80,100.0,100.0
2023/05/04,0.60,100.0,100.0
2023/05/05,0.00,100.0,100.0
2023/05/06,0.00,100.0,100.0
2023/05/07,0.00,100.0,100.0
2023/05/08,0.00,100.0,100.0
2023/05/09,1.10,100.0,100.0
2023/05/10,0.10,100.0,100.0
2023/05/11,1.60,100.0,100.0
2023/05/12,0.30,100.0,100.0
2023/05/13,0.00,100.0,100.0
2023/05/14,5.50,100.0,100.0
2023/05/15,1.40,100.0,100.0
2023/05/16,6.30,100.0,100.0
2023/05/17,0.00,100.0,100.0
2023/05/18,0.00,100.0,100.0
2023/05/19,2.30,100.0,100.0
2023/05/20,2.20,100.0,100.0
2023/05/21,1.10,100.0,100.0
2023/05/22,1.00,100.0,100.0
2023/05/23,0.60,100.0,100.0
2023/05/24,1.40,100.0,100.0
2023/05/25,2.80,100.0,100.0
2023/05/26,0.00,100.0,100.0
2023/05/27,0.00,100.0,100.0
2023/05/28,14.70,100.0,100.0
2023/05/29,0.00,100.0,100.0
2023/05/30,0.00,100.0,100.0
2023/05/31,6.80,100.0,100.0
2023/06/01,3.50,100.0,100.0
2023/06/02,1.30,100.0,100.0
2023/06/03,0.10,100.0,100.0
2023/06/04,0.40,100.0,100.0
2023/06/05,0.90,100.0,100.0
2023/06/06,3.10,100.0,100.0
2023/06/07,2.30,100.0,100.0
2023/06/08,1.30,100.0,100.0
2023/06/09,0.60,100.0,100.0
2023/06/10,0.10,100.0,100.0
2023/06/11,0.00,100.0,100.0
2023/06/12,0.10,100.0,100.0
2023/06/13,0.00,100.0,100.0
2023/06/14,0.20,100.0,100.0
2023/06/15,9.80,100.0,100.0
2023/06/16,6.90,100.0,100.0
2023/06/17,1.70,100.0,100.0
2023/06/18,0.30,100.0,100.0
2023/06/19,0.00,100.0,100.0
2023/06/20,0.00,100.0,100.0
2023/06/21,0.00,100.0,100.0
2023/06/22,0.20,100.0,100.0
2023/06/23,3.10,100.0,100.0
2023/06/24,1.10,100.0,100.0
2023/06/25,3.50,100.0,100.0
2023/06/26,8.00,100.0,100.0
2023/06/27,0.80,100.0,100.0
2023/06/28,0.00,100.0,100.0
2023/06/29,1.10,100.0,100.0
2023/06/30,0.20,100.0,100.0
2023/07/01,0.10,100.0,100.0
2023/07/02,0.00,100.0,100.0
2023/07/03,0.10,100.0,100.0
2023/07/04,0.00,100.0,100.0
2023/07/05,0.30,100.0,100.0
2023/07/06,2.90,100.0,100.0
2023/07/07,7.80,100.0,100.0
2023/07/08,15.90,100.0,100.0
2023/07/09,21.70,100.0,100.0
2023/07/10,1.70,100.0,100.0
2023/07/11,2.70,100.0,100.0
2023/07/12,1.70,100.0,100.0
2023/07/13,0.60,100.0,100.0
2023/07/14,4.70,100.0,100.0
2023/07/15,5.30,100.0,100.0
2023/07/16,6.00,100.0,100.0
2023/07/17,10.00,100.0,100.0
2023/07/18,8.20,100.0,100.0
2023/07/19,0.70,100.0,100.0
2023/07/20,3.20,100.0,100.0
2023/07/21,3.50,100.0,100.0
2023/07/22,0.30,100.0,100.0
2023/07/23,0.50,100.0,100.0
2023/07/24,1.20,100.0,100.0
2023/07/25,0.20,100.0,100.0
2023/07/26,0.50,100.0,100.0
2023/07/27,0.80,100.0,100.0
2023/07/28,0.20,100.0,100.0
2023/07/29,1.80,100.0,100.0
2023/07/30,0.60,100.0,100.0
2023/07/31,0.00,100.0,100.0
2023/08/01,4.30,100.0,100.0
2023/08/02,0.60,100.0,100.0
2023/08/03,0.00,100.0,100.0
2023/08/04,0.10,100.0,100.0
2023/08/05,0.00,100.0,100.0
2023/08/06,0.00,100.0,100.0
2023/08/07,1.70,100.0,100.0
2023/08/08,5.50,100.0,100.0
2023/08/09,18.20,100.0,100.0
2023/08/10,0.00,100.0,100.0
2023/08/11,1.40,100.0,100.0
2023/08/12,0.00,100.0,100.0
2023/08/13,0.00,100.0,100.0
2023/08/14,1.90,100.0,100.0
2023/08/15,3.60,100.0,100.0
2023/08/16,0.00,100.0,100.0
2023/08/17,0.00,100.0,100.0
2023/08/18,0.00,100.0,100.0
2023/08/19,0.00,100.0,100.0
2023/08/20,2.20,100.0,100.0
2023/08/21,13.00,100.0,100.0
2023/08/22,9.90,100.0,100.0
2023/08/23,0.00,100.0,100.0
2023/08/24,0.00,100.0,100.0
2023/08/25,1.00,100.0,100.0
2023/08/26,0.00,100.0,100.0
2023/08/27,0.20,100.0,100.0
2023/08/28,5.30,100.0,100.0
2023/08/29,0.00,100.0,100.0
2023/08/30,0.00,100.0,100.0
2023/08/31,0.00,100.0,100.0
2023/09/01,0.00,100.0,100.0
2023/09/02,0.10,100.0,100.0
2023/09/03,0.00,100.0,100.0
2023/09/04,1.20,100.0,100.0
2023/09/05,8.30,100.0,100.0
2023/09/06,0.00,100.0,100.0
2023/09/07,0.00,100.0,100.0
2023/09/08,0.00,100.0,100.0
2023/09/09,0.40,100.0,100.0
2023/09/10,4.90,100.0,100.0
2023/09/11,2.30,100.0,100.0
2023/09/12,0.00,100.0,100.0
2023/09/13,0.00,100.0,100.0
2023/09/14,0.20,100.0,100.0
2023/09/15,1.70,100.0,100.0
2023/09/16,0.00,100.0,100.0
2023/09/17,0.00,100.0,100.0
2023/09/18,1.10,100.0,100.0
2023/09/19,0.50,100.0,100.0
2023/09/20,0.00,100.0,100.0
